"","STYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","AAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"767","33",1,3,"3","10","01","06","2","04","08","2","03","04","03","06","02","04","07","03","2","02","03","04","04","02","02","02","06","03","06","05","06","03","03","08","03","05","05","02","02","02","04","7","1","1","4","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"768","16",1,3,"3","05","02","07","2","04","10","1","01","01","05","06","07","04","02","07","1","01","03","02","02","06","03","03","02","01","01","10","08","03","01","03","08","01","02","06","05","02","08","8","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"769","21",1,4,"2","01","01","07","2","04","08","2","03","02","03","08","02","04","07","01","1","01","04","03","05","01","02","04","06","02","09","02","08","02","02","10","01","03","04","05","01","01","05","5","1","1","1","01","1","1","01","1","1","1","3","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"770","15",1,3,"3","06","01","07","2","03","07","1","04","03","04","06","02","03","07","02","1","02","05","03","05","02","03","03","06","03","03","08","08","01","03","08","03","01","05","06","01","01","05","4","2","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"771","15",1,2,"3","06","02","05","2","05","07","3","04","04","05","04","02","05","06","02","2","01","04","03","05","02","03","03","06","02","06","05","07","02","04","08","03","04","05","04","02","01","04","4","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"772","15",1,3,"3","06","01","07","3","02","07","1","04","03","04","05","02","03","08","02","1","03","03","02","06","02","03","03","06","02","02","09","08","01","03","08","03","01","06","05","01","01","05","4","1","1","5","07","1","1","01","1","4","1","1","01","1","1","1","7","1","1","1","1","1",0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"773","35",1,3,"3","01","02","06","2","04","08","3","02","02","04","06","05","05","03","04","2","02","05","03","02","04","04","03","03","02","02","09","07","04","02","06","05","03","05","05","02","01","05","7","1","1","1","01","1","1","01","1","1","1","1","06","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"noinsurance"
"774","32",1,3,"2","03","01","05","1","06","10","1","01","01","03","08","02","03","07","02","1","01","04","04","04","02","02","04","07","02","06","05","07","02","03","08","03","02","05","05","02","01","05","5","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"775","36",1,3,"2","08","03","04","3","05","04","2","06","05","01","06","01","07","04","01","3","01","04","03","05","03","02","06","03","01","07","04","07","01","04","09","02","10","01","01","01","01","03","4","1","1","1","09","7","1","01","1","1","1","1","10","1","1","1","8","1","1","1","1","1",0,0,0,6,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,"noinsurance"
"776","15",1,3,"3","06","01","05","1","06","10","1","01","01","04","07","01","02","09","03","1","01","03","07","01","02","01","03","03","06","09","02","10","01","01","08","03","06","04","02","01","01","04","4","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"777","04",1,2,"4","06","01","10","1","01","07","1","04","04","04","04","02","07","03","01","4","01","05","01","04","01","05","03","04","01","03","08","05","03","04","06","05","04","06","01","03","01","05","4","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"778","07",2,2,"5","01","03","05","5","01","06","1","05","05","03","04","03","04","05","05","1","01","03","01","05","05","03","01","01","05","01","10","05","03","05","06","05","04","06","02","02","01","04","7","3","1","1","07","1","5","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"779","07",1,4,"2","01","01","07","2","04","10","1","01","01","03","08","04","05","04","06","2","01","03","03","02","05","02","03","03","02","01","10","09","02","01","05","06","02","03","07","03","02","07","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"780","32",1,3,"3","03","02","05","2","05","08","2","03","03","05","04","02","03","07","05","1","01","03","03","02","03","03","04","04","01","03","08","07","03","02","06","05","03","06","03","03","01","05","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"781","34",1,3,"4","06","01","10","1","01","10","1","01","01","07","04","01","07","04","05","1","01","05","01","04","04","01","05","04","01","05","07","10","01","01","07","05","04","05","05","01","01","05","6","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"782","16",1,3,"4","05","01","07","1","04","10","1","01","01","06","05","01","07","04","01","1","01","05","06","01","01","01","01","10","01","05","06","08","03","01","08","03","01","01","10","01","01","06","8","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"783","36",1,2,"2","08","03","05","2","04","04","4","05","05","04","03","03","05","05","02","1","01","03","04","05","02","03","04","06","02","09","02","07","01","04","09","02","07","04","02","01","02","03","4","3","1","1","06","1","6","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"784","07",1,2,"3","01","02","06","4","03","07","1","04","04","05","04","01","03","08","02","1","01","04","04","05","02","01","03","07","02","05","06","07","02","03","10","01","02","08","03","01","01","04","7","2","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"785","09",1,3,"3","10","02","05","3","04","08","2","02","02","05","05","05","05","03","07","1","01","03","02","02","05","03","04","03","01","01","10","07","04","01","04","07","02","04","05","03","01","06","9","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"786","10",1,2,"4","10","02","07","2","03","06","2","04","03","05","04","02","05","05","03","2","01","05","02","04","03","03","04","05","02","04","07","07","02","04","08","03","04","05","04","02","01","05","7","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"787","35",1,3,"2","01","02","06","2","04","09","2","02","02","04","07","05","05","03","05","2","01","04","02","02","04","03","04","03","01","02","09","08","02","02","05","06","02","04","05","03","02","06","7","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"788","36",1,2,"2","08","03","05","2","04","04","4","05","05","04","03","03","05","05","02","1","01","03","04","05","02","03","04","06","02","09","02","07","01","04","09","02","07","04","02","01","02","03","4","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","2","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"789","01",1,2,"4","10","01","08","3","01","10","1","01","02","08","03","04","05","03","03","1","01","05","04","02","03","04","02","05","02","08","03","08","01","03","08","03","04","04","04","02","01","05","7","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"790","20",1,2,"2","06","01","05","3","05","04","3","05","05","05","03","01","06","05","01","1","01","08","01","03","01","06","01","05","01","08","03","08","01","03","10","01","05","06","01","01","01","04","5","3","1","1","06","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"791","14",1,3,"3","09","01","05","4","04","08","2","03","02","05","05","01","05","06","01","1","01","06","03","04","01","03","03","06","03","10","01","09","01","02","08","03","05","05","03","01","01","04","2","2","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"792","32",1,3,"3","03","02","06","2","04","06","2","04","04","03","05","03","04","06","03","2","01","04","03","04","03","03","03","04","03","06","05","05","03","05","08","03","04","06","02","02","01","04","5","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"793","36",1,2,"2","08","01","07","3","03","05","3","05","05","04","03","03","06","03","03","1","01","04","04","04","03","04","04","04","01","09","02","05","04","04","08","03","04","05","03","01","01","04","4","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"794","38",1,2,"4","08","07","02","1","03","06","3","04","05","04","04","05","04","04","04","1","01","07","01","01","02","03","03","07","01","04","07","06","02","05","07","04","05","03","01","03","03","07","3","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"795","14",1,2,"4","09","01","07","1","04","05","1","06","04","05","04","01","05","06","03","1","01","03","05","04","02","01","03","05","04","10","01","06","01","05","06","05","07","03","02","01","01","03","2","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"796","15",1,1,"6","06","03","06","2","03","08","1","03","06","05","01","01","07","04","06","1","01","06","01","01","03","03","01","04","04","10","01","08","03","02","06","05","07","04","01","01","01","04","4","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"797","15",1,3,"3","06","02","07","3","03","08","2","03","01","04","07","01","01","10","03","1","01","04","04","03","01","01","01","10","01","04","07","08","02","03","08","03","01","05","01","06","01","07","4","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"798","16",1,3,"2","05","01","09","1","02","08","1","03","01","02","09","01","08","03","06","1","01","04","03","02","04","04","02","03","04","03","08","07","04","01","03","08","03","04","04","03","01","06","8","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"799","28",10,2,"2","02","02","02","2","08","03","3","07","07","03","03","06","03","03","04","2","01","04","02","03","06","02","03","02","03","07","04","05","01","06","05","06","05","02","05","03","01","05","5","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"800","09",1,2,"4","10","01","03","1","08","07","1","04","06","04","03","04","05","03","08","1","01","01","03","01","05","01","05","02","01","01","10","10","01","01","03","08","03","03","06","01","01","05","9","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"801","16",1,3,"2","05","01","08","3","01","08","3","01","01","07","04","03","08","01","03","1","01","08","01","01","03","04","05","01","01","01","10","08","03","01","08","03","01","07","04","01","01","05","8","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","2","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"noinsurance"
"802","32",1,4,"2","03","01","03","4","06","07","1","04","03","01","08","01","07","04","01","1","01","08","01","03","01","04","05","04","01","05","06","10","01","01","08","03","01","08","01","03","01","05","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"803","13",1,2,"5","03","01","06","5","01","01","1","10","08","01","03","01","01","10","01","1","01","01","07","04","01","01","01","07","04","08","03","08","02","03","08","03","08","03","01","01","01","02","6","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"804","29",1,3,"4","01","01","03","5","05","08","1","03","05","01","06","05","01","06","03","1","01","05","02","04","01","01","06","04","04","10","01","08","01","03","07","04","07","01","04","01","01","04","9","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"805","16",1,4,"3","05","02","06","2","04","08","2","03","01","04","07","04","06","02","04","2","01","05","02","03","04","04","03","03","02","02","09","08","01","03","06","05","02","04","06","02","02","06","8","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"806","02",2,4,"2","01","03","05","3","03","10","1","01","01","01","09","03","05","05","03","1","01","08","02","01","01","04","05","04","01","03","08","10","01","01","10","01","01","01","05","06","01","09","8","1","1","1","01","1","1","01","3","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"807","24",1,2,"3","09","01","10","1","01","05","1","06","06","02","05","01","05","06","01","1","01","03","03","07","01","02","03","05","04","04","07","06","02","04","07","04","06","03","04","01","01","03","3","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"808","19",2,2,"4","09","01","04","4","05","06","2","05","03","06","03","02","05","06","03","2","01","02","06","03","02","02","05","05","02","04","07","08","02","03","08","03","06","04","02","02","01","04","2","2","1","1","06","1","1","01","1","1","1","1","01","1","1","1","2","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"809","14",1,3,"2","09","01","07","1","05","07","1","04","01","02","09","01","05","06","01","1","01","05","03","05","01","03","05","04","03","10","01","07","04","01","10","01","03","08","03","01","01","04","2","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"810","21",1,3,"3","01","03","01","1","08","05","2","05","01","04","07","04","04","05","04","1","01","04","02","04","03","02","05","04","02","09","02","08","01","03","07","04","06","03","03","01","01","04","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"811","09",1,2,"4","10","01","06","3","03","10","1","01","06","03","04","06","02","04","08","1","01","03","01","01","02","02","06","04","01","01","10","07","04","01","06","05","01","02","05","06","01","07","9","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"812","10",1,2,"3","10","02","06","5","01","10","1","01","02","07","04","05","04","03","07","1","01","03","03","01","06","03","04","02","01","01","10","06","05","01","01","10","01","01","09","02","01","06","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"813","11",1,4,"3","07","03","06","1","04","09","2","02","02","04","07","03","05","05","03","1","08","01","02","02","06","01","05","02","01","02","09","05","06","02","02","09","03","01","08","02","01","07","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"814","15",1,2,"2","06","01","04","3","05","06","3","04","04","05","04","01","05","06","01","1","01","06","05","01","01","04","01","07","01","08","03","10","01","01","10","01","04","07","01","01","01","04","4","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"815","16",1,3,"3","05","01","05","2","05","07","2","04","04","02","07","05","03","05","04","1","01","06","03","02","04","04","02","05","01","02","09","08","01","03","09","02","02","07","04","01","01","05","8","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"816","16",1,3,"3","05","02","08","1","02","07","1","04","03","05","05","05","04","03","04","1","01","06","02","02","04","03","04","03","01","01","10","07","04","03","06","05","02","05","05","02","01","06","8","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"817","20",1,2,"5","06","02","05","2","05","08","2","03","05","05","03","01","07","04","01","1","01","10","01","01","01","04","05","04","01","10","01","07","03","02","06","05","07","01","04","01","01","04","5","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"818","10",1,2,"4","10","01","06","1","05","06","1","05","04","05","04","03","06","04","05","3","01","03","01","04","06","01","03","03","01","05","06","08","01","03","08","03","01","05","06","01","01","06","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"819","34",1,4,"4","06","02","05","2","05","07","1","04","03","03","06","01","01","10","03","2","02","04","04","03","01","05","06","01","01","04","07","07","02","03","07","04","01","10","01","01","01","05","6","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"820","29",1,3,"3","01","01","07","1","04","08","1","03","03","03","07","04","05","03","05","1","04","03","01","01","06","03","04","01","01","01","10","07","04","01","05","06","01","04","04","04","01","06","9","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"821","20",1,3,"3","06","01","03","3","07","07","1","04","02","06","05","01","05","06","04","1","01","02","06","02","04","02","01","03","05","03","08","06","01","05","10","01","01","01","10","01","01","07","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
